"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",3.67174215054001e-17,0,0.20929831933273,3.67174215054001e-17,3.67174215054001e-17,3.67174215054001e-17,"TC",38194,0,0,3,1,8,1,6,8,0.000209456982772163,0,0.000157092737079122,0.000209456982772163,0,2020-04-08
"2",3.70565297544562e-17,0,0.180379572856654,3.70565297544562e-17,3.70565297544562e-17,3.70565297544562e-17,"TC",38194,0,0,3,1,8,1,6,8,0.000209456982772163,0,0.000157092737079122,0.000209456982772163,0,2020-04-09
"3",3.73987698793318e-17,0,0.19653396594182,3.73987698793318e-17,3.73987698793318e-17,3.73987698793318e-17,"TC",38194,0,0,3,1,8,1,3,8,0.000209456982772163,0,7.85463685395612e-05,0.000209456982772163,0,2020-04-10
"4",3.77441708048508e-17,0,0.204398811467434,3.77441708048508e-17,3.77441708048508e-17,3.77441708048508e-17,"TC",38194,1,0,4,1,9,1,4,9,0.000235639105618684,2.61821228465204e-05,0.000104728491386082,0.000235639105618684,0,2020-04-11
"5",3.80927617229744e-17,0,0.195637106452921,3.80927617229744e-17,3.80927617229744e-17,3.80927617229744e-17,"TC",38194,0,0,4,1,9,1,4,8,0.000235639105618684,0,0.000104728491386082,0.000209456982772163,0,2020-04-12
"6",3.84445720952708e-17,0,0.203046764529731,3.84445720952708e-17,3.84445720952708e-17,3.84445720952708e-17,"TC",38194,0,0,4,0,9,1,4,8,0.000235639105618684,0,0.000104728491386082,0.000209456982772163,0,2020-04-13
"7",3.87996316598226e-17,0,0.20834728161605,3.87996316598226e-17,3.87996316598226e-17,3.87996316598226e-17,"TC",38194,1,0,2,0,10,1,5,8,0.000261821228465204,2.61821228465204e-05,0.000130910614232602,0.000209456982772163,0,2020-04-14
"8",3.91579704205652e-17,0,0.214929879114894,3.91579704205652e-17,3.91579704205652e-17,3.91579704205652e-17,"TC",38194,0,0,2,0,10,1,5,8,0.000261821228465204,0,0.000130910614232602,0.000209456982772163,0,2020-04-15
"9",3.9519618662918e-17,0,0.203210835126801,3.9519618662918e-17,3.9519618662918e-17,3.9519618662918e-17,"TC",38194,1,0,3,0,11,1,6,6,0.000288003351311724,2.61821228465204e-05,0.000157092737079122,0.000157092737079122,0,2020-04-16
"10",3.98846069520043e-17,0,0.196329759584647,3.98846069520043e-17,3.98846069520043e-17,3.98846069520043e-17,"TC",38194,0,0,3,0,11,1,6,6,0.000288003351311724,0,0.000157092737079122,0.000157092737079122,0,2020-04-17
"11",4.02529661352359e-17,0,0.182664018038179,4.02529661352359e-17,4.02529661352359e-17,4.02529661352359e-17,"TC",38194,0,0,2,0,11,1,6,6,0.000288003351311724,0,0.000157092737079122,0.000157092737079122,0,2020-04-18
"12",4.06247273449192e-17,0,0.2055247672653,4.06247273449192e-17,4.06247273449192e-17,4.06247273449192e-17,"TC",38194,0,0,2,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122,0,2020-04-19
"13",4.0999922000887e-17,0,0.188305389321412,4.0999922000887e-17,4.0999922000887e-17,4.0999922000887e-17,"TC",38194,0,0,2,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122,0,2020-04-20
"14",4.1378581813154e-17,0,0.191745148047335,4.1378581813154e-17,4.1378581813154e-17,4.1378581813154e-17,"TC",38194,0,0,1,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122,0,2020-04-21
"15",4.1760738784597e-17,0,0.212888713040149,4.1760738784597e-17,4.1760738784597e-17,4.1760738784597e-17,"TC",38194,0,0,1,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122,0,2020-04-22
