"","X","country_agg","GID_0","gender","age_bucket","date","rolling_total_responses","weight_sums","smoothed_pct_cli","smoothed_pct_ili","smoothed_pct_fever","smoothed_pct_cough","smoothed_pct_difficulty_breathing","smoothed_pct_fatigue","smoothed_pct_stuffy_runny_nose","smoothed_pct_aches_muscle_pain","smoothed_pct_sore_throat","smoothed_pct_chest_pain","smoothed_pct_nausea","smoothed_pct_anosmia_ageusia","smoothed_pct_eye_pain","smoothed_pct_headache","smoothed_pct_cmnty_sick","smoothed_pct_ever_tested","smoothed_pct_tested_recently","smoothed_pct_worked_outside_home","smoothed_pct_grocery_outside_home","smoothed_pct_ate_outside_home","smoothed_pct_spent_time_with_non_hh","smoothed_pct_attended_public_event","smoothed_pct_used_public_transit","smoothed_pct_direct_contact_with_non_hh","smoothed_pct_wear_mask_all_time","smoothed_pct_wear_mask_most_time","smoothed_pct_wear_mask_half_time","smoothed_pct_wear_mask_some_time","smoothed_pct_wear_mask_none_time","smoothed_pct_no_public","smoothed_pct_feel_nervous_all_time","smoothed_pct_feel_nervous_most_time","smoothed_pct_feel_nervous_some_time","smoothed_pct_feel_nervous_little_time","smoothed_pct_feel_nervous_none_time","smoothed_pct_feel_depressed_all_time","smoothed_pct_feel_depressed_most_time","smoothed_pct_feel_depressed_some_time","smoothed_pct_feel_depressed_little_time","smoothed_pct_feel_depressed_none_time","smoothed_pct_worried_ill_covid19_very","smoothed_pct_worried_ill_covid19_somewhat","smoothed_pct_worried_ill_covid19_notTooWorried","smoothed_pct_worried_ill_covid19_notWorried","smoothed_pct_enough_toEat_very_worried","smoothed_pct_enough_toEat_somewhat_worried","smoothed_pct_enough_toEat_notToo_worried","smoothed_pct_enough_toEat_not_worried","smoothed_pct_cli_weighted","smoothed_pct_ili_weighted","smoothed_pct_fever_weighted","smoothed_pct_cough_weighted","smoothed_pct_difficulty_breathing_weighted","smoothed_pct_fatigue_weighted","smoothed_pct_stuffy_runny_nose_weighted","smoothed_pct_aches_muscle_pain_weighted","smoothed_pct_sore_throat_weighted","smoothed_pct_chest_pain_weighted","smoothed_pct_nausea_weighted","smoothed_pct_anosmia_ageusia_weighted","smoothed_pct_eye_pain_weighted","smoothed_pct_headache_weighted","smoothed_pct_cmnty_sick_weighted","smoothed_pct_ever_tested_weighted","smoothed_pct_tested_recently_weighted","smoothed_pct_worked_outside_home_weighted","smoothed_pct_grocery_outside_home_weighted","smoothed_pct_ate_outside_home_weighted","smoothed_pct_spent_time_with_non_hh_weighted","smoothed_pct_attended_public_event_weighted","smoothed_pct_used_public_transit_weighted","smoothed_pct_direct_contact_with_non_hh_weighted","smoothed_pct_wear_mask_all_time_weighted","smoothed_pct_wear_mask_most_time_weighted","smoothed_pct_wear_mask_half_time_weighted","smoothed_pct_wear_mask_some_time_weighted","smoothed_pct_wear_mask_none_time_weighted","smoothed_pct_no_public_weighted","smoothed_pct_feel_nervous_all_time_weighted","smoothed_pct_feel_nervous_most_time_weighted","smoothed_pct_feel_nervous_some_time_weighted","smoothed_pct_feel_nervous_little_time_weighted","smoothed_pct_feel_nervous_none_time_weighted","smoothed_pct_feel_depressed_all_time_weighted","smoothed_pct_feel_depressed_most_time_weighted","smoothed_pct_feel_depressed_some_time_weighted","smoothed_pct_feel_depressed_little_time_weighted","smoothed_pct_feel_depressed_none_time_weighted","smoothed_pct_worried_ill_covid19_very_weighted","smoothed_pct_worried_ill_covid19_somewhat_weighted","smoothed_pct_worried_ill_covid19_notTooWorried_weighted","smoothed_pct_worried_ill_covid19_notWorried_weighted","smoothed_pct_enough_toEat_very_worried_weighted","smoothed_pct_enough_toEat_somewhat_worried_weighted","smoothed_pct_enough_toEat_notToo_worried_weighted","smoothed_pct_enough_toEat_not_worried_weighted","smoothed_pct_chills","smoothed_pct_chills_weighted","smoothedpct_wear_mask_all_time_weighted","smoothed_pct_finances_very_worried","smoothed_pct_finances_somewhat_worried","smoothed_pct_finances_notToo_worried","smoothed_pct_finances_not_worried","smoothed_pct_finances_very_worried_weighted","smoothed_pct_finances_somewhat_worried_weighted","smoothed_pct_finances_notToo_worried_weighted","smoothed_pct_finances_not_worried_weighted"
"785",23168,"Spain","ESP","male","35-54","2020-06-17",4263,6336986.69,0.42,0.38,0.63,10.37,3.95,12.58,16.91,7.15,6.35,3.2,2.26,1.39,5.6,14.41,5.24,17.31,24.84,38.86,73.2,53.67,64.34,9.4,9.71,53.78,73.73,18.6,4.74,1.43,0.61,0.84,0.54,2.45,12.27,20.11,64.62,0.49,2.66,12.01,19.61,65.22,23.9,47.88,19.35,8.49,3.92,10.18,22,63.85,0.44,0.41,0.69,10.4,4.32,12.72,16.42,7.2,6.25,3.39,2.31,1.6,5.42,14.17,5.15,16.87,1.78,38.74,73.23,52.72,63.36,9.32,10.32,53.08,NA,17.66,4.55,1.34,0.69,0.95,0.59,2.36,12.28,20.75,63.69,0.54,2.78,12.42,19.45,64.47,24.94,46.94,19.09,8.74,3.92,10.77,22.85,62.43,2.26,2.56,74.78,NA,NA,NA,NA,0,0,0,0
"786",23169,"Spain","ESP","male","55+","2020-06-17",2446,5603552.11,0.45,0.33,0.53,8.62,3.65,9.56,13.41,6.77,3.28,2.67,0.74,1.44,4.23,8.49,4.34,13.49,32.81,22.08,78.42,55.32,51.91,6.05,10.8,46.85,76.66,15.45,4.17,1.64,0.16,1.88,0.33,1.31,7.85,17.5,73.02,0.66,1.03,8.65,15.87,73.8,21.5,45.22,21.14,11.9,1.8,7.15,18.6,72.28,0.34,0.25,0.37,8.12,3.17,9.19,13.04,5.94,2.91,2.22,0.57,1.32,3.92,7.56,4.47,12.44,1.56,18.32,78.57,54.06,50.25,5.85,11.16,45.99,NA,14.07,3.86,1.61,0.12,2.24,0.24,0.91,8.41,15.97,73.91,0.58,0.88,8.5,15.35,74.43,21.26,44.89,21.68,11.99,1.66,6.54,18.25,73.47,1.35,1.1,78.05,NA,NA,NA,NA,0,0,0,0
"787",23170,"Spain","ESP","male","overall","2020-06-17",8933,16012762.17,0.6,0.49,0.76,10.9,4.42,12.11,18.32,6.92,6.01,3.25,2.21,1.57,6.24,13.97,5.35,15.37,26.35,33.01,72.95,54.79,62.35,9.83,11.27,54.67,72.78,19,4.7,1.65,0.59,1.22,0.59,2.5,11.43,19.6,65.88,0.74,2.7,11.87,19.19,65.51,22.32,46.69,21.01,9.52,3.65,9.44,21.39,65.43,0.54,0.47,0.74,10.89,4.39,12.04,17.64,6.66,5.72,3.12,2.1,1.66,6.04,13.12,5.3,14.19,1.52,29.84,73.6,54.02,59.9,9.44,12.06,53.16,NA,17.41,4.54,1.71,0.54,1.53,0.62,2.42,11.27,19.19,65.92,0.77,2.75,11.95,18.34,65.7,22.56,45.79,21.18,10.03,3.61,9.18,21.65,65.49,2.41,2.53,74.19,NA,NA,NA,NA,0,0,0,0
"788",23171,"Spain","ESP","other","18-34","2020-06-17",63,150727.99,1.59,1.59,1.59,11.11,6.35,15.87,26.98,7.94,14.29,7.94,7.94,4.76,14.29,36.51,17.46,11.27,NA,33.12,68.3,50.34,69.39,16.64,21.18,57.14,63.49,20.63,7.94,1.59,0,4.76,3.17,3.17,17.46,20.63,55.56,1.59,6.35,21.32,19.27,51.47,30.16,41.27,17.46,9.52,7.94,17.46,25.4,47.62,1.94,1.94,1.94,11.21,12.33,21.16,28.67,7.79,18.82,7.29,6.09,10.11,18.87,36.64,26.3,9.69,1.34,35.7,66.94,59.59,69.44,14.41,27.22,64.34,NA,21.68,5.35,1.11,0,4.99,7.43,1.86,17.35,21.43,51.93,7.07,9.16,20.32,15.48,47.38,30.41,35.7,19.63,13.68,10.79,24.03,21.94,42.65,7.94,13.65,66.28,NA,NA,NA,NA,0,0,0,0
"789",23172,"Spain","ESP","other","35-54","2020-06-17",107,173537.81,3.74,2.8,4.67,15.89,9.35,19.63,21.5,11.21,13.08,9.35,2.8,4.67,16.82,26.17,10.28,12.15,NA,26.48,72.9,49.53,61.68,11.21,21.5,50.47,72.9,12.15,1.87,0.93,6.54,5.61,1.87,6.54,12.25,14.12,65.21,3.74,5.71,13.19,17.76,59.61,26.17,42.99,7.48,22.43,6.54,19.63,21.5,52.34,3.81,2.02,4.08,13.18,8.08,17.07,18.9,11.04,11.73,8.23,3.26,3.04,16.96,26.71,9.56,11.2,0.67,26.25,71.19,49.54,62.58,10.8,20.28,49.61,NA,10.94,2.75,0.67,9.42,4.71,2.04,5.07,11.07,9.81,70.47,4.17,5.58,10.63,15.56,62.52,23.2,43.77,5.9,25.6,8.17,21.88,19.98,49.97,6.54,4.61,71.51,NA,NA,NA,NA,0,0,0,0
"790",23173,"Spain","ESP","other","55+","2020-06-17",51,217635.23,0,0,0,3.92,3.92,13.73,5.88,4.17,0,5.88,1.96,1.96,1.96,14.22,13.73,3.92,NA,19.61,82.35,50.98,54.41,11.76,19.61,39.22,70.59,19.61,1.96,1.96,1.96,3.92,0,1.96,9.8,29.41,58.82,0,3.92,13.73,27.45,54.9,29.41,35.29,15.69,19.61,3.92,11.76,17.65,66.67,0,0,0,2.73,2.3,9.43,6.53,3.2,0,10.13,1.45,1.71,5.55,10.92,13.04,3.32,0,11.32,75.28,48.4,49.91,15.84,17.01,37.22,NA,16.5,1.45,2.22,0.48,4.93,0,5.55,6.47,26.27,61.71,0,6.94,13.9,23.54,55.63,35.46,34.2,12.56,17.78,2.69,8.98,19.36,68.97,0,0,74.43,NA,NA,NA,NA,0,0,0,0
"791",23174,"Spain","ESP","other","overall","2020-06-17",236,635688.62,2.13,1.69,2.56,12.3,7.22,16.53,19.54,8.95,9.78,7.65,4.69,3.81,12.74,25.1,12.29,11.96,NA,26.75,73.43,50.63,60.33,12.84,21.38,49.58,70.76,16.1,3.39,1.27,3.39,4.66,1.71,4.67,12.89,19.27,61.46,2.13,5.58,14.99,19.78,57.52,26.69,41.53,12.29,18.22,6.78,16.1,21.19,55.51,2,1.2,2.07,10.81,8.38,16.25,18.38,8.45,8.53,7.58,5.58,4.39,13.76,22.22,13.72,9.78,0.62,22.1,71.75,53.37,56.19,12.66,21.78,46.14,NA,14.95,2.64,1.17,3.26,4.23,2.74,4.04,11.67,17.83,61.51,3.6,6.61,13.75,17.64,56.08,28.68,38.49,11.09,19.42,9.03,17,20,53.86,5.52,5.3,73.64,NA,NA,NA,NA,0,0,0,0
"792",23175,"Spain","ESP","overall","18-34","2020-06-17",6748,8136757.48,0.76,0.65,1.01,14.9,5.72,17.18,29.14,9.31,10.78,4.32,6.77,2.12,11.88,28.97,6.28,14.98,20.93,27.68,65.51,50.43,70.29,12.02,14.39,63.69,71.31,21.37,4.09,1.5,0.46,1.22,1.21,5,17.93,25.13,50.73,1.58,6,19.04,24.33,49.04,27.1,46.81,19.25,6.02,5.88,11.66,24.14,58.25,0.88,0.77,1.24,15.65,6.11,17.7,28.85,8.74,10.64,4.39,6.52,2.39,12.21,27.89,6.87,13.73,1.39,27.74,65.69,51.79,69.51,13.22,15.54,64.27,NA,20.94,4.53,1.89,0.63,1.44,1.54,5.29,17.24,24.59,50.35,1.78,6.32,19.14,23.46,48.29,26.2,45.62,20.22,6.96,6.63,11.56,24.97,56.78,5.39,5.87,70.5,NA,NA,NA,NA,0,0,0,0
"793",23176,"Spain","ESP","overall","35-54","2020-06-17",10673,13702164.47,0.52,0.44,0.71,11.64,4.21,14.99,20.09,11.08,8.44,3.42,3.88,1.87,7.84,21.54,5.04,17.77,24.31,32.64,73.66,47.65,63.18,7.93,11.09,50.76,79.19,15.09,3.04,0.91,0.41,1.3,0.72,3.62,16.58,22.42,56.67,0.98,4.36,16.02,21.53,57.11,28.16,47.03,17.06,7.34,4.92,12.01,23.12,59.87,0.54,0.47,0.73,11.69,4.47,15,19.1,10.85,8.04,3.56,3.52,1.99,7.73,20.35,5.26,17.11,1.93,33.09,73.93,47.47,61.87,8.04,11.61,50.01,NA,14.83,3.12,0.91,0.5,1.32,0.71,3.39,16.49,22.18,56.76,0.9,4.46,15.74,21.18,57.32,27.98,47.01,17.02,7.66,5.08,12.1,23.81,58.95,4.32,4.32,79.28,NA,NA,NA,NA,0,0,0,0
"794",23177,"Spain","ESP","overall","55+","2020-06-17",4815,11532431.22,0.38,0.27,0.54,9.76,3.92,11.58,14.01,10.66,4.72,3.24,1.76,1.48,6.19,12.66,4.46,14.49,30.24,19.7,78.51,50.32,53.47,5.73,12.46,44.22,79.65,13.42,3.16,1.18,0.19,2.37,0.42,2.13,11.46,19.27,66.71,0.75,2.59,11.89,18.35,66.42,23.78,45.13,19.98,10.76,2.33,7.83,18.57,71.15,0.28,0.17,0.51,8.68,3.63,11.27,13.22,9.63,4.26,3.13,1.48,1.22,5.51,10.93,4.05,12.25,1.6,14.81,78.09,48.19,50.89,5.3,12.55,42.78,NA,12.44,2.83,1.26,0.1,2.68,0.42,1.94,10.82,18.57,67.63,0.74,2.34,11.56,17.67,67.28,23.44,44.32,20.42,11.5,1.77,6.67,18.47,72.98,2.61,2.28,80.61,NA,NA,NA,NA,0,0,0,0
"795",23178,"Spain","ESP","overall","overall","2020-06-17",24436,37445904.98,0.63,0.53,0.86,12.66,4.88,15.38,21.9,10.73,8.64,3.79,4.37,2.03,8.95,22.28,5.65,16.41,24.18,28.23,72.2,49.12,63.11,8.77,12.54,52.98,72.11,15.53,3.18,1.07,0.37,1.42,0.82,3.69,15.88,22.5,57.1,1.13,4.44,16.02,21.66,56.75,24.84,42.97,17,7.17,4.34,10.21,20.73,57.12,0.63,0.51,0.92,12.11,4.95,15.15,19.92,10.44,7.71,3.83,3.62,2.11,8.33,19.25,5.34,14.1,1.6,23.79,69.45,46.11,56.4,7.91,12.41,47.35,NA,14.23,3.16,1.19,0.37,1.69,0.75,3.05,13.39,19.55,54.2,0.97,3.77,13.85,18.66,53.78,23.77,41.69,17.38,8.23,3.99,9.19,20.21,58.07,4.51,4.19,72.14,NA,NA,NA,NA,0,0,0,0
"796",24541,"Spain","ESP","female","18-34","2020-06-18",4572,4577274.13,0.44,0.37,0.7,15.1,5.48,18.35,29.29,9.84,11.56,4.3,8.13,2.08,12.42,33.64,5.91,14.98,19.71,24.47,65.18,48.24,70.26,10.88,14.78,63.38,73.75,20.43,3.17,1.27,0.22,1.14,1.34,5.6,19.55,27.1,46.41,1.76,6.43,20.6,25.57,45.63,30.05,47.31,17.04,4.81,6.04,12.23,24.93,56.8,0.45,0.37,0.77,14.87,5.74,19.31,29.46,9.71,11.45,4.54,8.63,2.19,12.67,34.65,6.14,14.35,1.71,23.58,65.75,48.17,69.44,11.51,15.51,63.54,NA,19.79,3.14,1.35,0.47,1.29,1.77,6.04,19.55,27.41,44.43,2.17,6.83,21.31,26.07,42.84,31.55,45.84,16.55,5.26,7.01,12.6,25.3,55.09,5.9,6.48,73.93,NA,NA,NA,NA,0,0,0,0
"797",24542,"Spain","ESP","female","35-54","2020-06-18",6192,6525431.93,0.42,0.36,0.59,12.13,4.22,16.14,21.75,13.43,9.25,3.51,4.99,2.02,8.87,26.31,4.96,18.12,25.01,28.31,74.33,44.02,62.82,6.97,11.41,49.61,82.95,12.81,1.91,0.6,0.11,1.57,0.84,4.45,19.54,23.67,51.5,1.23,5.48,18.8,22.45,52.03,31.51,46.77,15.25,6.1,5.56,13.15,23.97,57.22,0.42,0.38,0.57,12.03,4.26,16.9,20.92,13.88,8.9,3.56,4.79,2.02,9.29,26.09,5.24,17.43,2.18,27.31,75.32,43.41,60.89,6.89,12.31,48.03,NA,12.38,1.9,0.55,0.09,1.56,0.84,4.2,20.33,23.27,50.77,1.15,5.76,18.97,22.66,51,31.06,47.58,14.98,6.02,5.93,13.1,24.7,56.16,5.28,5.67,83.46,NA,NA,NA,NA,0,0,0,0
"798",24543,"Spain","ESP","female","55+","2020-06-18",2290,6136471.65,0.26,0.18,0.44,10.51,4.13,13.63,14.87,14.74,6.42,3.21,2.86,1.5,8.15,17.09,4.12,16.26,27.31,16.95,78.63,45.88,55.89,5.54,14.25,41.72,83.8,10.44,2.14,0.7,0.22,2.66,0.53,2.72,15.07,21.18,60.5,0.83,4.21,15.31,20.57,59.08,26.42,44.89,19.43,8.91,2.79,8.73,18.86,69.52,0.23,0.08,0.54,8.63,3.66,12.17,13.08,12.86,5.69,2.86,2.55,1.32,6.73,14.24,3.37,12.86,1.56,11.8,77.4,42.71,53.42,5.12,14.6,39.96,NA,10.73,1.77,0.91,0.17,2.97,0.59,2.61,12.92,21.57,61.76,0.85,3.37,14.02,20.3,61.14,25.61,43.37,20.65,10.1,1.89,7.28,18.36,72.34,4.05,3.46,83.32,NA,NA,NA,NA,0,0,0,0
"799",24544,"Spain","ESP","female","overall","2020-06-18",13187,17567714.88,0.4,0.33,0.6,12.85,4.68,16.46,23.1,12.38,9.54,3.75,5.68,1.93,9.99,27.22,5.16,16.68,23.33,24.96,71.95,45.8,64.2,8.05,13.17,52.91,79.88,15,2.42,0.85,0.17,1.63,0.98,4.5,18.81,24.38,51.33,1.35,5.56,18.85,23.2,51.04,30.1,46.55,16.65,6.17,5.26,12.06,23.42,59.19,0.38,0.27,0.62,11.45,4.45,15.79,20.12,12.35,8.34,3.56,4.87,1.79,9.21,23.89,4.79,14.98,1.84,20.88,73.79,44.32,60.36,7.35,14.07,48.83,NA,13.53,2.28,0.88,0.21,2,0.99,4.02,17.62,23.61,53.12,1.29,5.11,18,22.63,52.46,29.34,45.43,17.44,7.35,4.86,10.95,22.6,61.5,5.3,5.1,81.01,NA,NA,NA,NA,0,0,0,0
"800",24545,"Spain","ESP","male","18-34","2020-06-18",2136,3547146.43,1.13,0.89,1.31,14.4,6.05,14.17,26.24,6.66,8.59,4.13,3.76,1.83,9,19.65,6.6,13.83,20.41,34.18,66.29,56.22,71.59,15.29,14.61,66.34,65.5,25.14,5.48,1.83,0.89,1.12,0.99,4.1,14.23,21.39,59.3,1.37,4.66,15.73,22.57,55.67,19.9,46.54,24.25,8.61,5.2,10.96,23.13,60.67,1.01,0.82,1.41,15.37,6.13,14.9,25.74,6.55,8.76,4.65,4.37,2.12,9.71,20.4,7.26,11.99,0.94,33.51,66.93,57.25,71.68,15.74,15.96,66.28,NA,23.56,5.97,2.36,0.71,1.3,1.28,4.45,14.53,22.33,56.4,1.41,5.13,16.98,21.85,53.62,19.34,45.81,24.82,8.82,5.85,11.38,24.6,58.12,3.85,4.64,66.05,NA,NA,NA,NA,0,0,0,0
"801",24546,"Spain","ESP","male","35-54","2020-06-18",4237,6508736.7,0.4,0.38,0.61,10.34,3.95,12.4,16.53,7.06,6.25,3.22,2.23,1.47,5.85,14.38,5.1,17.58,22.77,38.84,73.17,53.78,64.7,9.62,9.94,54.35,73.31,19.26,4.56,1.35,0.68,0.8,0.64,2.42,12.27,20.13,64.54,0.54,2.72,11.87,19.66,65.21,24.12,48.03,19.21,8.28,4.01,10.24,22.16,63.54,0.42,0.4,0.64,10.62,4.3,12.32,16.02,7.08,6.19,3.45,2.2,1.65,5.47,13.89,4.95,17.12,1.5,38.8,73.11,52.96,63.71,9.39,10.36,53.47,NA,18.44,4.34,1.14,0.78,0.92,0.7,2.26,12.22,20.61,63.94,0.55,2.62,12.45,19.55,64.53,25.03,47.21,18.83,8.67,4,10.76,23.11,62.09,2.11,2.23,74.35,NA,NA,NA,NA,0,0,0,0
"802",24547,"Spain","ESP","male","55+","2020-06-18",2410,6229668.96,0.37,0.29,0.42,8.49,3.58,9.41,12.81,7.07,2.96,2.79,0.67,1.37,3.83,7.99,4.53,13.54,31.12,22.11,78.71,55.42,52.73,6.34,11.49,47.29,76.39,15.73,4.32,1.49,0.17,1.83,0.42,1.13,7.59,16.9,73.97,0.46,1.17,8.34,15.76,74.28,21.29,45.35,21,11.99,1.95,7.22,19.13,71.49,0.27,0.21,0.3,8.12,3.26,9.32,12.92,6.14,2.72,2.46,0.53,1.33,3.86,7.16,4.65,12.45,1.57,18.5,78.85,53.64,51.05,6.26,11.77,46.66,NA,14.36,3.98,1.44,0.1,2.18,0.42,0.88,8.09,15.36,74.64,0.47,1,8.08,15.29,74.69,21.05,44.85,21.4,12.35,1.86,6.62,18.55,72.82,1.33,1.13,77.89,NA,NA,NA,NA,0,0,0,0
"803",24548,"Spain","ESP","male","overall","2020-06-18",8877,16602291.52,0.58,0.49,0.73,10.8,4.36,11.98,17.8,6.95,5.9,3.32,2.17,1.58,6.06,13.84,5.31,15.54,24.08,32.99,73.08,54.84,62.83,10.09,11.59,55.18,72.28,19.62,4.74,1.51,0.6,1.18,0.66,2.48,11.45,19.52,65.9,0.71,2.76,11.84,19.28,65.41,22.29,46.9,20.9,9.44,3.79,9.62,21.57,64.93,0.5,0.43,0.69,10.75,4.33,11.75,17.03,6.66,5.52,3.34,2.07,1.7,5.81,12.83,5.34,14.26,1.38,30.07,73.86,54.14,60.52,9.64,12.37,53.62,NA,18.01,4.61,1.53,0.53,1.46,0.72,2.32,11.23,18.99,66.15,0.71,2.64,11.96,18.49,65.67,22.32,46.01,21.03,10.11,3.73,9.44,21.76,64.99,2.33,2.38,73.78,NA,NA,NA,NA,0,0,0,0
"804",24549,"Spain","ESP","other","18-34","2020-06-18",61,39711.33,1.64,1.64,1.64,13.11,6.56,18.03,26.23,8.2,13.11,9.84,11.48,3.28,9.84,36.07,11.48,8.36,NA,30.93,68.9,53.63,68.38,17.19,18.59,59.02,63.93,22.95,6.56,1.64,0,3.28,3.28,1.64,19.67,19.67,55.74,1.64,8.2,17.1,21.55,51.52,29.51,39.34,16.39,13.11,4.92,21.31,22.95,49.18,2.01,2.01,2.01,12.8,6.53,18.98,23.21,8.04,12.25,8.92,9.46,3.14,10.41,31.99,16.97,7.51,0,35.11,65.82,56.86,65.27,14.89,21.96,59.85,NA,23.79,4.87,1.15,0,4.14,1.76,0.81,20.45,22.5,54.48,1.39,10.17,18.31,19.82,49.7,27.29,36.6,18.89,16.62,3.17,29.14,21.6,45.48,6.56,6.79,65.45,NA,NA,NA,NA,0,0,0,0
"805",24550,"Spain","ESP","other","35-54","2020-06-18",111,204971.73,2.7,1.8,3.6,14.41,9.91,18.92,19.82,11.71,12.61,9.01,2.7,3.6,17.12,26.13,10.81,14.7,NA,27.33,74.77,53.15,62.16,11.71,21.62,53.15,72.97,13.51,1.8,0,6.31,5.41,1.8,6.4,13.76,12.76,65.28,2.7,7.45,11.81,18.21,59.83,25.23,44.14,9.01,19.82,5.41,19.82,22.52,52.25,3.02,1.29,3.28,11.87,8.56,16.64,14.6,11.11,11.11,7.83,3.14,2.28,16.78,24.12,9.28,15.11,0,29.14,75.34,54.56,63.2,11.83,21.21,52.47,NA,14.85,2.76,0,9.08,4.54,1.97,5.54,12.32,7.98,70.35,3.08,7.72,9.71,13.4,64.24,23.13,43.44,8.14,23.45,7.92,19.8,21.07,51.21,5.41,3.52,68.77,NA,NA,NA,NA,0,0,0,0
"806",24551,"Spain","ESP","other","overall","2020-06-18",234,310983.68,1.72,1.28,2.15,12.41,7.71,16.67,18.86,9.45,9.44,7.29,5.58,2.99,11.99,24.89,11.11,13.03,NA,28.26,74.91,53.63,61.27,13.37,21.57,51.71,70.51,17.52,2.99,0.43,3.42,4.7,2.18,4.31,14.36,18.18,60.97,2.18,6.97,12.99,20.47,57.39,25.64,41.45,12.39,18.8,5.98,17.09,20.94,55.56,1.77,0.96,1.84,10.86,7.15,14.89,14.69,8.95,6.61,5.5,6.11,2.2,11.72,18.29,11.25,12.73,0,25.86,74.94,56.07,57.31,12.33,21.4,47.5,NA,17.73,2.65,0.3,3.29,4.44,1.45,4.29,13.1,16.54,62.21,1.96,8.03,10.67,17.19,59.63,26.08,39.83,11.3,20.26,7.56,17.13,19.66,55.54,4.71,3.1,71.48,NA,NA,NA,NA,0,0,0,0
"807",24552,"Spain","ESP","overall","18-34","2020-06-18",6773,8180173.36,0.67,0.55,0.9,14.87,5.68,17.03,28.31,8.83,10.63,4.29,6.78,2.03,11.31,29.26,6.17,14.58,19.68,27.6,65.56,50.82,70.67,12.32,14.76,64.28,71.05,21.95,3.93,1.45,0.43,1.15,1.25,5.09,17.87,25.22,50.57,1.65,5.9,19.02,24.58,48.84,26.84,47,19.31,6.08,5.77,11.9,24.33,57.97,0.73,0.6,1.09,15.09,5.98,17.27,27.68,8.25,10.2,4.64,6.65,2.19,11.31,28.07,6.79,13.25,1.36,28.23,66.27,52.47,70.38,13.5,15.77,64.74,NA,21.62,4.45,1.82,0.57,1.31,1.54,5.24,17.32,24.9,50.12,1.81,6.12,19.27,24.07,47.84,25.87,45.67,20.41,7.07,6.45,12.18,24.96,56.38,5.27,5.66,70.19,NA,NA,NA,NA,0,0,0,0
"808",24553,"Spain","ESP","overall","35-54","2020-06-18",10552,13239140.35,0.44,0.38,0.63,11.44,4.18,14.69,19.63,10.88,8.07,3.46,3.86,1.82,7.75,21.54,5.08,17.87,24.04,32.56,73.88,48.03,63.55,8.1,10.92,51.52,78.96,15.42,2.97,0.89,0.41,1.3,0.77,3.66,16.55,22.18,56.84,0.97,4.4,15.95,21.3,57.38,28.48,47.25,16.77,7.12,4.93,12.05,23.25,59.69,0.45,0.4,0.64,11.41,4.38,14.75,18.52,10.63,7.59,3.62,3.52,1.9,7.6,20.22,5.21,17.21,1.82,32.98,74.25,48.1,62.23,8.16,11.44,50.65,NA,15.33,3.1,0.83,0.53,1.28,0.78,3.34,16.28,21.86,57.29,0.88,4.26,15.76,21.07,57.63,28.08,47.36,16.74,7.49,5.01,12.1,23.93,58.89,4.01,3.97,78.89,NA,NA,NA,NA,0,0,0,0
"809",24554,"Spain","ESP","overall","55+","2020-06-18",4773,12415411.72,0.32,0.23,0.42,9.39,3.87,11.48,13.77,10.73,4.57,2.99,1.73,1.43,5.95,12.4,4.46,14.8,29.13,19.64,78.73,50.76,54.38,5.99,12.91,44.58,79.91,13.2,3.25,1.11,0.21,2.26,0.48,1.92,11.17,19.18,67.25,0.65,2.65,11.76,18.22,66.71,23.76,45.13,20.11,10.64,2.39,7.98,19,70.48,0.25,0.15,0.41,8.23,3.47,10.7,12.95,9.43,4.14,2.67,1.52,1.31,5.43,10.59,4.12,12.64,1.58,15.13,78.15,48.07,52.27,5.69,13.27,43.26,NA,12.54,2.88,1.22,0.14,2.59,0.52,1.82,10.41,18.69,68.01,0.67,2.23,11.06,17.85,67.79,23.27,44.27,20.82,11.34,1.87,6.94,18.59,72.46,2.63,2.29,80.54,NA,NA,NA,NA,0,0,0,0
"810",24555,"Spain","ESP","overall","overall","2020-06-18",24276,37857400.14,0.56,0.48,0.8,12.52,4.88,15.22,21.41,10.51,8.36,3.75,4.37,1.99,8.68,22.36,5.67,16.41,23.53,28.21,72.4,49.53,63.64,9.01,12.74,53.62,71.95,15.79,3.13,1.03,0.36,1.39,0.87,3.7,15.8,22.38,57.25,1.12,4.46,15.98,21.6,56.84,24.91,43.1,16.93,7.06,4.33,10.32,20.93,56.81,0.58,0.46,0.86,11.71,4.86,14.75,19.36,10.19,7.37,3.73,3.66,2.12,7.99,19.12,5.35,14.22,1.54,23.97,69.82,46.49,57.18,8.16,12.73,47.88,NA,14.56,3.17,1.12,0.38,1.63,0.8,2.99,13.19,19.51,54.51,0.94,3.62,13.77,18.78,53.97,23.68,41.75,17.52,8.15,3.97,9.41,20.28,57.82,4.35,4.02,71.91,NA,NA,NA,NA,0,0,0,0
